Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),B_Tesla,Bx_Tesla,By_Tesla,Bz_Tesla
Jan 01 2015 00:23:37.000000000,-45.49987919,251.20250409999997,2200.534025,1.6266524633184636e-05,3.20669499811553e-06,8.871763688152478e-06,1.3251744786730635e-05
Jan 01 2015 00:23:38.000000000,-45.45687912,251.20289190000003,2199.458913,1.6264483604727955e-05,3.2062869933889603e-06,8.879782443216226e-06,1.3243965207053292e-05
Jan 01 2015 00:23:39.000000000,-45.41386789,251.20327379999998,2198.3832260000004,1.626244226989633e-05,3.205878034560195e-06,8.887805791950815e-06,1.3236173269257276e-05
Jan 01 2015 00:23:40.000000000,-45.37084549,251.20365,2197.306964,1.626040062379529e-05,3.2054681136425523e-06,8.895833747711715e-06,1.3228368930137097e-05
Jan 01 2015 00:23:41.000000000,-45.32781191,251.2040204,2196.230128,1.625835868348541e-05,3.2050572323608236e-06,8.903866318292826e-06,1.322055217470615e-05
Jan 01 2015 00:23:42.000000000,-45.28476714,251.20438509999997,2195.152719,1.62563164477208e-05,3.2046453850340067e-06,8.911903513172392e-06,1.3212722966009828e-05
Jan 01 2015 00:23:43.000000000,-45.24171116,251.204744,2194.074736,1.6254273943008472e-05,3.204232575785152e-06,8.91994534729949e-06,1.320488129502994e-05
Jan 01 2015 00:23:44.000000000,-45.19864398,251.2050972,2192.99618,1.625223117193273e-05,3.2038187998407177e-06,8.927991827927586e-06,1.3197027130539185e-05
Jan 01 2015 00:23:45.000000000,-45.15556557,251.20544469999996,2191.917052,1.6250188138827392e-05,3.203404054357478e-06,8.936042965927295e-06,1.3189160440411428e-05
Jan 01 2015 00:23:46.000000000,-45.11247594,251.20578650000002,2190.837352,1.6248144861164718e-05,3.202988339701212e-06,8.944098770740328e-06,1.3181281208758614e-05
Jan 01 2015 00:23:47.000000000,-45.06937506,251.2061227,2189.75708,1.624610133977615e-05,3.2025716507426327e-06,8.952159257054648e-06,1.3173389396828242e-05
Jan 01 2015 00:23:48.000000000,-45.02626294,251.20645319999997,2188.676238,1.6244057590222293e-05,3.2021539887535035e-06,8.960224427477584e-06,1.3165484990535003e-05
Jan 01 2015 00:23:49.000000000,-44.98313955,251.20677799999999,2187.594826,1.624201362263897e-05,3.201735352335064e-06,8.96829429591367e-06,1.3157567961955588e-05
Jan 01 2015 00:23:50.000000000,-44.9400049,251.20709730000002,2186.5128440000003,1.6239969436268103e-05,3.2013157344553974e-06,8.976368873357513e-06,1.3149638272920998e-05
Jan 01 2015 00:23:51.000000000,-44.89685897,251.2074109,2185.430292,1.6237925061638236e-05,3.2008951416105335e-06,8.984448171066989e-06,1.3141695920283816e-05
Jan 01 2015 00:23:52.000000000,-44.85370175,251.207719,2184.347172,1.6235880483121145e-05,3.200473563062467e-06,8.992532196168377e-06,1.313374085077087e-05
Jan 01 2015 00:23:53.000000000,-44.81053323,251.2080214,2183.2634829999997,1.623383573884168e-05,3.200051007188268e-06,9.0006209618859e-06,1.3125773068568071e-05
Jan 01 2015 00:23:54.000000000,-44.7673534,251.2083184,2182.179227,1.6231790804026322e-05,3.1996274595432327e-06,9.008714476043439e-06,1.311779250921952e-05
Jan 01 2015 00:23:55.000000000,-44.72416226,251.20860980000003,2181.094403,1.622974571878299e-05,3.1992029289729366e-06,9.016812750781367e-06,1.3109799179733923e-05
Jan 01 2015 00:23:56.000000000,-44.68095979,251.20889559999998,2180.009012,1.6227700489860228e-05,3.1987774131719857e-06,9.024915795869386e-06,1.3101793050077455e-05
Jan 01 2015 00:23:57.000000000,-44.63774598,251.20917599999999,2178.923055,1.6225655107445218e-05,3.19835090284611e-06,9.03302362137749e-06,1.3093774071048531e-05
Jan 01 2015 00:23:58.000000000,-44.59452083,251.2094509,2177.836532,1.6223609596973805e-05,3.1979234017386318e-06,9.041136237164476e-06,1.308574223392255e-05
Jan 01 2015 00:23:59.000000000,-44.55128431,251.20972030000001,2176.749444,1.622156396346346e-05,3.197494907116723e-06,9.049253654084608e-06,1.3077697505437846e-05
Jan 01 2015 00:24:00.000000000,-44.50803643,251.20998419999998,2175.661791,1.621951822509666e-05,3.197065419471223e-06,9.057375881620639e-06,1.3069639868676597e-05
Jan 01 2015 00:24:01.000000000,-44.46477718,251.21024269999998,2174.573574,1.621747238149238e-05,3.1966349332628208e-06,9.065502929088634e-06,1.306156928514324e-05
Jan 01 2015 00:24:02.000000000,-44.42150654,251.21049580000002,2173.484792,1.621542645090459e-05,3.196203449052991e-06,9.073634812349285e-06,1.3053485733285237e-05
Jan 01 2015 00:24:03.000000000,-44.3782245,251.21074339999998,2172.395448,1.6213380440362707e-05,3.195770965956486e-06,9.08177153322856e-06,1.3045389187576002e-05
Jan 01 2015 00:24:04.000000000,-44.33493106,251.21098569999998,2171.305541,1.621133435345555e-05,3.1953374779990297e-06,9.089913106702365e-06,1.3037279610172649e-05
Jan 01 2015 00:24:05.000000000,-44.2916262,251.21122250000002,2170.215071,1.6209288221530745e-05,3.194902991820226e-06,9.09805954427025e-06,1.3029156996921426e-05
Jan 01 2015 00:24:06.000000000,-44.24830992,251.21145409999997,2169.1240399999997,1.6207242022178468e-05,3.1944674935014086e-06,9.106210852297523e-06,1.3021021285288232e-05
Jan 01 2015 00:24:07.000000000,-44.2049822,251.21168019999996,2168.032447,1.6205195801746607e-05,3.194030994844032e-06,9.114367044748515e-06,1.3012872486523631e-05
Jan 01 2015 00:24:08.000000000,-44.16164304,251.21190099999998,2166.940294,1.6203149547199847e-05,3.1935934856785613e-06,9.122528127318387e-06,1.3004710549006422e-05
Jan 01 2015 00:24:09.000000000,-44.11829242,251.2121165,2165.84758,1.6201103277164154e-05,3.1931549666260222e-06,9.130694115884718e-06,1.299653545059601e-05
Jan 01 2015 00:24:10.000000000,-44.07493034,251.2123267,2164.754306,1.6199057002870735e-05,3.192715436408695e-06,9.138865017947846e-06,1.2988347166137116e-05
Jan 01 2015 00:24:11.000000000,-44.03155679,251.2125316,2163.660474,1.6197010728121585e-05,3.192274891897738e-06,9.147040839012257e-06,1.2980145662930249e-05
Jan 01 2015 00:24:12.000000000,-43.98817175,251.2127313,2162.566082,1.619496446801786e-05,3.1918333314104217e-06,9.155221598653101e-06,1.2971930911950397e-05
Jan 01 2015 00:24:13.000000000,-43.94477521,251.2129256,2161.471133,1.61929182394631e-05,3.191390757906008e-06,9.163407298095108e-06,1.2963702898072998e-05
Jan 01 2015 00:24:14.000000000,-43.90136717,251.2131148,2160.375625,1.6190872042827183e-05,3.19094716315021e-06,9.17159795586952e-06,1.2955461575917569e-05
Jan 01 2015 00:24:15.000000000,-43.85794762,251.21329869999997,2159.279561,1.6188825895133185e-05,3.190502550124957e-06,9.179793573196835e-06,1.2947206930225335e-05
Jan 01 2015 00:24:16.000000000,-43.81451655,251.2134773,2158.1829399999997,1.6186779817287117e-05,3.1900569199724915e-06,9.187994164885467e-06,1.2938938941300392e-05
Jan 01 2015 00:24:17.000000000,-43.77107394,251.21365079999998,2157.085762,1.6184733804131428e-05,3.1896102644938184e-06,9.196199744839983e-06,1.2930657559622991e-05
Jan 01 2015 00:24:18.000000000,-43.72761979,251.21381910000002,2155.988029,1.6182687871053146e-05,3.189162584826128e-06,9.204410316855481e-06,1.2922362766090422e-05
Jan 01 2015 00:24:19.000000000,-43.68415408,251.21398219999998,2154.889741,1.6180642031634045e-05,3.1887138802746975e-06,9.212625893716286e-06,1.291405453326158e-05
Jan 01 2015 00:24:20.000000000,-43.64067682,251.21414019999997,2153.790898,1.6178596295839613e-05,3.1882641477793712e-06,9.220846485428454e-06,1.2905732831571467e-05
Jan 01 2015 00:24:21.000000000,-43.59718798,251.21429300000003,2152.691502,1.6176550673594e-05,3.1878133871412535e-06,9.229072099098875e-06,1.2897397632613805e-05
Jan 01 2015 00:24:22.000000000,-43.55368755,251.21444069999995,2151.591551,1.6174505182419075e-05,3.187361597214513e-06,9.237302753173566e-06,1.2889048909477986e-05
Jan 01 2015 00:24:23.000000000,-43.51017554,251.21458330000002,2150.491048,1.6172459824959956e-05,3.1869087744989196e-06,9.245538447733646e-06,1.2880686630162403e-05
Jan 01 2015 00:24:24.000000000,-43.46665192,251.2147208,2149.3899920000003,1.617041461880755e-05,3.1864549192935087e-06,9.253779199776356e-06,1.2872310768204815e-05
Jan 01 2015 00:24:25.000000000,-43.42311669,251.21485319999996,2148.288384,1.616836957605588e-05,3.186000030471844e-06,9.26202501673637e-06,1.2863921297299376e-05
Jan 01 2015 00:24:26.000000000,-43.37956984,251.2149806,2147.186224,1.6166324703234722e-05,3.185544104112238e-06,9.270275910756356e-06,1.2855518181295666e-05
Jan 01 2015 00:24:27.000000000,-43.33601135,251.2151029,2146.083514,1.6164280012523506e-05,3.185087140538252e-06,9.278531887832031e-06,1.2847101394358534e-05
Jan 01 2015 00:24:28.000000000,-43.29244123,251.21522009999998,2144.980253,1.6162235529300028e-05,3.1846291419247123e-06,9.286792960575007e-06,1.2838670921882316e-05
Jan 01 2015 00:24:29.000000000,-43.24885945,251.2153324,2143.876442,1.6160191241534267e-05,3.184170098299795e-06,9.295059140603635e-06,1.2830226705741996e-05
Jan 01 2015 00:24:30.000000000,-43.20526601,251.21543959999997,2142.772082,1.6158147180329847e-05,3.1837100160989606e-06,9.303330434407042e-06,1.2821768741590538e-05
Jan 01 2015 00:24:31.000000000,-43.1616609,251.2155418,2141.667172,1.6156103358116966e-05,3.1832488928517727e-06,9.31160685724086e-06,1.2813296997279865e-05
Jan 01 2015 00:24:32.000000000,-43.1180441,251.215639,2140.561715,1.6154059772429005e-05,3.182786723778623e-06,9.319888412376087e-06,1.2804811430981932e-05
Jan 01 2015 00:24:33.000000000,-43.07441562,251.21573130000002,2139.45571,1.6152016439581315e-05,3.182323507347262e-06,9.328175112827819e-06,1.2796312016495605e-05
Jan 01 2015 00:24:34.000000000,-43.03077543,251.21581859999998,2138.349157,1.6149973381528606e-05,3.1818592463054487e-06,9.336466972004459e-06,1.2787798733224299e-05
Jan 01 2015 00:24:35.000000000,-42.98712353,251.21590099999997,2137.242058,1.614793059600108e-05,3.181393934471075e-06,9.344763994515915e-06,1.2779271538463268e-05
Jan 01 2015 00:24:36.000000000,-42.94345991,251.2159784,2136.134412,1.6145888114469873e-05,3.180927576940387e-06,9.353066194753289e-06,1.277073042201592e-05
Jan 01 2015 00:24:37.000000000,-42.89978456,251.21605099999996,2135.026221,1.6143845923518876e-05,3.180460163327955e-06,9.36137357877634e-06,1.276217532673757e-05
Jan 01 2015 00:24:38.000000000,-42.85609747,251.2161186,2133.917485,1.6141804058523837e-05,3.1799917011129064e-06,9.369686157417198e-06,1.2753606249062819e-05
Jan 01 2015 00:24:39.000000000,-42.81239863,251.2161814,2132.808204,1.6139762517400088e-05,3.179522182732396e-06,9.378003943043287e-06,1.2745023140498805e-05
Jan 01 2015 00:24:40.000000000,-42.76868802,251.2162392,2131.698378,1.6137721333777484e-05,3.179051615227784e-06,9.386326947620515e-06,1.273642599423981e-05
Jan 01 2015 00:24:41.000000000,-42.72496565,251.2162923,2130.58801,1.6135680483255418e-05,3.1785799840095784e-06,9.39465517208271e-06,1.2727814743333712e-05
Jan 01 2015 00:24:42.000000000,-42.68123149,251.21634049999997,2129.477098,1.6133640008923357e-05,3.1781072984819843e-06,9.402988635859963e-06,1.2719189386543326e-05
Jan 01 2015 00:24:43.000000000,-42.63748554,251.2163838,2128.365643,1.613159992401018e-05,3.177633557715862e-06,9.411327346272288e-06,1.2710549896149681e-05
Jan 01 2015 00:24:44.000000000,-42.59372779,251.2164224,2127.253647,1.6129560215510297e-05,3.1771587513904714e-06,9.419671309179472e-06,1.2701896214394788e-05
Jan 01 2015 00:24:45.000000000,-42.54995823,251.2164561,2126.14111,1.6127520919297677e-05,3.176682887074198e-06,9.428020535483067e-06,1.269322833718293e-05
Jan 01 2015 00:24:46.000000000,-42.50617685,251.216485,2125.028031,1.6125482048719764e-05,3.1762059624383014e-06,9.436375040285863e-06,1.2684546231017677e-05
Jan 01 2015 00:24:47.000000000,-42.46238364,251.21650919999996,2123.914412,1.6123443600359138e-05,3.1757279709613023e-06,9.44473482904996e-06,1.2675849849116495e-05
Jan 01 2015 00:24:48.000000000,-42.41857858,251.21652859999998,2122.8002530000003,1.6121405599006733e-05,3.175248916012157e-06,9.453099914108319e-06,1.2667139172794089e-05
Jan 01 2015 00:24:49.000000000,-42.37476168,251.2165433,2121.685555,1.6119368050765892e-05,3.1747687934215656e-06,9.461470301905228e-06,1.2658414165705519e-05
Jan 01 2015 00:24:50.000000000,-42.33093291,251.21655319999996,2120.570318,1.6117330978680185e-05,3.174287606117958e-06,9.469846005875882e-06,1.264967480589784e-05
Jan 01 2015 00:24:51.000000000,-42.28709227,251.2165585,2119.454543,1.6115294377672586e-05,3.1738053457118505e-06,9.478227033797698e-06,1.2640921042485911e-05
Jan 01 2015 00:24:52.000000000,-42.24323975,251.216559,2118.3382309999997,1.6113258278523822e-05,3.173322018464201e-06,9.486613393419396e-06,1.263215286644927e-05
Jan 01 2015 00:24:53.000000000,-42.19937534,251.21655479999998,2117.221381,1.6111222695038055e-05,3.172837622116203e-06,9.495005099754948e-06,1.2623370243656042e-05
Jan 01 2015 00:24:54.000000000,-42.15549903,251.21654590000003,2116.103994,1.6109187639294847e-05,3.1723521553993456e-06,9.503402161094774e-06,1.2614573142387428e-05
Jan 01 2015 00:24:55.000000000,-42.11161081,251.2165324,2114.9860719999997,1.6107153108403306e-05,3.1718656118789885e-06,9.511804582721187e-06,1.2605761515190188e-05
Jan 01 2015 00:24:56.000000000,-42.06771067,251.2165142,2113.8676140000002,1.6105119135229008e-05,3.1713779968861185e-06,9.520212379108881e-06,1.2596935350213089e-05
Jan 01 2015 00:24:57.000000000,-42.02379859,251.2164914,2112.748621,1.6103085720733983e-05,3.1708893049384813e-06,9.528625559831646e-06,1.2588094601076706e-05
Jan 01 2015 00:24:58.000000000,-41.97987458,251.2164639,2111.6290940000004,1.6101052890502867e-05,3.1703995395327425e-06,9.537044130720134e-06,1.257923925327752e-05
Jan 01 2015 00:24:59.000000000,-41.93593861,251.2164318,2110.509033,1.609902064935207e-05,3.1699086961387424e-06,9.545468105641774e-06,1.2570369261504767e-05
Jan 01 2015 00:25:00.000000000,-41.89199068,251.2163952,2109.388438,1.609698900783869e-05,3.1694167716375224e-06,9.553897495158727e-06,1.256148458973469e-05
Jan 01 2015 00:25:01.000000000,-41.84803078,251.2163539,2108.267311,1.609495799182252e-05,3.1689237710174597e-06,9.562332303822877e-06,1.2552585223900198e-05
Jan 01 2015 00:25:02.000000000,-41.8040589,251.21630809999996,2107.145652,1.6092927600665365e-05,3.1684296869302954e-06,9.570772543454486e-06,1.2543671113381984e-05
Jan 01 2015 00:25:03.000000000,-41.76007503,251.2162577,2106.0234600000003,1.609089786775541e-05,3.167934524793396e-06,9.579218228550369e-06,1.2534742245733096e-05
Jan 01 2015 00:25:04.000000000,-41.71607915,251.21620269999997,2104.900738,1.608886879278099e-05,3.1674382801974183e-06,9.587669361858514e-06,1.2525798576543593e-05
Jan 01 2015 00:25:05.000000000,-41.67207127,251.2161432,2103.777486,1.6086840388551193e-05,3.166940950551902e-06,9.596125952769201e-06,1.2516840072519447e-05
Jan 01 2015 00:25:06.000000000,-41.62805136,251.2160792,2102.653703,1.6084812675437098e-05,3.1664425365828646e-06,9.604588018114696e-06,1.2507866703347465e-05
Jan 01 2015 00:25:07.000000000,-41.58401942,251.2160107,2101.529391,1.6082785662740662e-05,3.1659430362517487e-06,9.61305556165874e-06,1.2498878435016789e-05
Jan 01 2015 00:25:08.000000000,-41.53997544,251.21593769999998,2100.404549,1.608075937477242e-05,3.165442451248373e-06,9.62152859804895e-06,1.2489875243335778e-05
Jan 01 2015 00:25:09.000000000,-41.4959194,251.2158602,2099.27918,1.6078733811589747e-05,3.1649407772253374e-06,9.630007129921573e-06,1.2480857083480898e-05
Jan 01 2015 00:25:10.000000000,-41.45185131,251.21577819999996,2098.1532829999996,1.6076709001444997e-05,3.164438016839344e-06,9.638491169731343e-06,1.247182393740929e-05
Jan 01 2015 00:25:11.000000000,-41.40777114,251.2156918,2097.0268579999997,1.6074684950007437e-05,3.1639341656845344e-06,9.646980731116635e-06,1.2462775758661231e-05
Jan 01 2015 00:25:12.000000000,-41.36367889,251.2156009,2095.899907,1.6072661676433044e-05,3.1634292255838536e-06,9.655475817646627e-06,1.245371252416895e-05
Jan 01 2015 00:25:13.000000000,-41.31957454,251.2155056,2094.77243,1.6070639188435925e-05,3.16292319262577e-06,9.663976441830112e-06,1.2444634190453133e-05
Jan 01 2015 00:25:14.000000000,-41.2754581,251.2154058,2093.644427,1.6068617518446692e-05,3.1624160719214032e-06,9.672482612715589e-06,1.2435540746139662e-05
Jan 01 2015 00:25:15.000000000,-41.23132954,251.2153017,2092.515899,1.6066596657344068e-05,3.1619078539167634e-06,9.680994340652917e-06,1.2426432128707149e-05
Jan 01 2015 00:25:16.000000000,-41.18718886,251.2151931,2091.386846,1.606457664530663e-05,3.161398547077333e-06,9.689511635686846e-06,1.2417308334794532e-05
Jan 01 2015 00:25:17.000000000,-41.14303605,251.21508019999996,2090.25727,1.6062557471542307e-05,3.1608881414232875e-06,9.698034502635267e-06,1.2408169303717012e-05
Jan 01 2015 00:25:18.000000000,-41.09887109,251.21496290000002,2089.1271699999998,1.6060539168727835e-05,3.1603766420944137e-06,9.706562957076765e-06,1.2399015018567007e-05
Jan 01 2015 00:25:19.000000000,-41.05469398,251.2148412,2087.996548,1.6058521747096984e-05,3.1598640472122374e-06,9.71509700257267e-06,1.2389845444384116e-05
Jan 01 2015 00:25:20.000000000,-41.01050471,251.21471519999997,2086.865404,1.6056505216793632e-05,3.159350353418263e-06,9.72363665039951e-06,1.2380660540225e-05
Jan 01 2015 00:25:21.000000000,-40.96630326,251.2145848,2085.733737,1.6054489610744762e-05,3.1588355658925816e-06,9.732181916146949e-06,1.2371460288914396e-05
Jan 01 2015 00:25:22.000000000,-40.92208963,251.2144502,2084.60155,1.605247491481814e-05,3.1583196737926327e-06,9.74073280004967e-06,1.236224462818288e-05
Jan 01 2015 00:25:23.000000000,-40.87786381,251.21431119999997,2083.468842,1.6050461173499878e-05,3.157802686606306e-06,9.749289316573331e-06,1.235301355525194e-05
Jan 01 2015 00:25:24.000000000,-40.83362578,251.2141679,2082.335614,1.6048448389747996e-05,3.157284599158011e-06,9.757851474691248e-06,1.2343767021302308e-05
Jan 01 2015 00:25:25.000000000,-40.78937554,251.21402030000002,2081.201867,1.6046436579891506e-05,3.1567654110412768e-06,9.766419281165222e-06,1.2334504995200166e-05
Jan 01 2015 00:25:26.000000000,-40.74511307,251.21386850000002,2080.067601,1.6044425752654578e-05,3.156245118493156e-06,9.774992748223447e-06,1.2325227432246943e-05
Jan 01 2015 00:25:27.000000000,-40.70083837,251.21371230000003,2078.9328170000003,1.6042415943548413e-05,3.1557237287562156e-06,9.783571882623665e-06,1.2315934323920247e-05
Jan 01 2015 00:25:28.000000000,-40.65655143,251.213552,2077.7975149999997,1.6040407144337974e-05,3.155201230944544e-06,9.792156695434814e-06,1.2306625605763175e-05
Jan 01 2015 00:25:29.000000000,-40.61225223,251.2133874,2076.661696,1.6038399386915048e-05,3.154677631378556e-06,9.800747195561103e-06,1.2297301262674588e-05
Jan 01 2015 00:25:30.000000000,-40.56794076,251.2132185,2075.525361,1.6036392686134932e-05,3.1541529292459695e-06,9.809343390773618e-06,1.2287961259897303e-05
Jan 01 2015 00:25:31.000000000,-40.52361702,251.21304550000002,2074.388509,1.6034387051019337e-05,3.1536271193706574e-06,9.817945294328306e-06,1.2278605551586188e-05
Jan 01 2015 00:25:32.000000000,-40.479281,251.2128682,2073.251142,1.603238251001343e-05,3.1531002072077746e-06,9.826552910704931e-06,1.2269234121321804e-05
Jan 01 2015 00:25:33.000000000,-40.43493268,251.21268680000003,2072.11326,1.603037906290165e-05,3.152572185263344e-06,9.835166251919153e-06,1.2259846912344788e-05
Jan 01 2015 00:25:34.000000000,-40.39057205,251.21250120000002,2070.9748640000003,1.6028376734397286e-05,3.1520430565940606e-06,9.843785325714742e-06,1.2250443900952669e-05
Jan 01 2015 00:25:35.000000000,-40.34619911,251.2123114,2069.835955,1.6026375541677727e-05,3.1515128209325872e-06,9.85241013867837e-06,1.2241025055184358e-05
Jan 01 2015 00:25:36.000000000,-40.30181385,251.2121174,2068.696532,1.6024375511336528e-05,3.1509814803241025e-06,9.861040705189268e-06,1.2231590348338875e-05
Jan 01 2015 00:25:37.000000000,-40.25741624,251.2119193,2067.556596,1.602237664551121e-05,3.150449029274387e-06,9.869677034950838e-06,1.2222139727164439e-05
Jan 01 2015 00:25:38.000000000,-40.213006299999996,251.21171710000002,2066.4161489999997,1.602037895981728e-05,3.149915467124916e-06,9.878319128950751e-06,1.2212673161627192e-05
Jan 01 2015 00:25:39.000000000,-40.16858399,251.2115108,2065.27519,1.601838247542361e-05,3.1493807945249917e-06,9.886967004752057e-06,1.2203190615039149e-05
Jan 01 2015 00:25:40.000000000,-40.12414932,251.2113003,2064.133721,1.601638721576468e-05,3.1488450141929484e-06,9.89562066451389e-06,1.219369206540612e-05
Jan 01 2015 00:25:41.000000000,-40.07970227,251.2110858,2062.991741,1.60143931869112e-05,3.1483081201126785e-06,9.904280123368615e-06,1.2184177459462161e-05
Jan 01 2015 00:25:42.000000000,-40.03524283,251.2108671,2061.849252,1.6012400418224936e-05,3.1477701179011894e-06,9.912945385733181e-06,1.217464678000515e-05
Jan 01 2015 00:25:43.000000000,-39.990771,251.2106444,2060.7062530000003,1.6010408919742388e-05,3.147231002523854e-06,9.921616464528212e-06,1.216509998006272e-05
Jan 01 2015 00:25:44.000000000,-39.94628676,251.2104176,2059.562747,1.600841870396376e-05,3.1466907739384636e-06,9.930293361688142e-06,1.215553702332561e-05
Jan 01 2015 00:25:45.000000000,-39.9017901,251.21018680000003,2058.418732,1.6006429794359627e-05,3.1461494318676363e-06,9.938976094690305e-06,1.2145957875083266e-05
Jan 01 2015 00:25:46.000000000,-39.85728101,251.2099519,2057.27421,1.6004442211126303e-05,3.145606978164969e-06,9.94766466775694e-06,1.2136362506371565e-05
Jan 01 2015 00:25:47.000000000,-39.81275948,251.209713,2056.129181,1.600245596669082e-05,3.145063409809418e-06,9.956359091539577e-06,1.2126750873769685e-05
Jan 01 2015 00:25:48.000000000,-39.76822551,251.20947009999998,2054.983646,1.600047107939778e-05,3.144518726719286e-06,9.96505937235831e-06,1.2117122944219483e-05
Jan 01 2015 00:25:49.000000000,-39.72367907,251.2092232,2053.837605,1.5998487567614878e-05,3.1439729287704243e-06,9.973765523153046e-06,1.2107478679041735e-05
Jan 01 2015 00:25:50.000000000,-39.67912017,251.20897230000003,2052.69106,1.599650544615597e-05,3.1434260150081746e-06,9.982477545717656e-06,1.2097818044023896e-05
Jan 01 2015 00:25:51.000000000,-39.63454879,251.2087174,2051.54401,1.5994524741087004e-05,3.1428779872019296e-06,9.99119545528992e-06,1.2088141007822498e-05
Jan 01 2015 00:25:52.000000000,-39.58996492,251.2084585,2050.396456,1.5992545469236503e-05,3.142328844849001e-06,9.999919259194554e-06,1.2078447533769265e-05
Jan 01 2015 00:25:53.000000000,-39.54536855,251.2081957,2049.248399,1.5990567637971598e-05,3.1417785836245234e-06,1.0008648964497739e-05,1.2068737573643783e-05
Jan 01 2015 00:25:54.000000000,-39.50075967,251.20792889999998,2048.09984,1.5988591273866674e-05,3.1412272068924126e-06,1.0017384578694737e-05,1.2059011102075216e-05
Jan 01 2015 00:25:55.000000000,-39.45613826,251.2076582,2046.9507780000001,1.5986616393813865e-05,3.140674712638692e-06,1.0026126116722085e-05,1.2049268075859768e-05
Jan 01 2015 00:25:56.000000000,-39.41150433,251.2073835,2045.801215,1.5984643022758868e-05,3.1401211038410874e-06,1.0034873580477575e-05,1.203950847178068e-05
Jan 01 2015 00:25:57.000000000,-39.36685786,251.20710499999998,2044.6511510000003,1.5982671162608597e-05,3.1395663732901163e-06,1.004362698115298e-05,1.2029732230737401e-05
Jan 01 2015 00:25:58.000000000,-39.32219883,251.20682250000002,2043.500587,1.59807008479999e-05,3.1390105277711093e-06,1.0052386327524146e-05,1.2019939335205173e-05
Jan 01 2015 00:25:59.000000000,-39.27752725,251.2065361,2042.349523,1.5978732096279404e-05,3.138453565391653e-06,1.0061151627773451e-05,1.2010129747238439e-05
Jan 01 2015 00:26:00.000000000,-39.23284309,251.20624590000003,2041.1979600000002,1.5976764911696948e-05,3.137895480957976e-06,1.0069922890894118e-05,1.2000303411400102e-05
Jan 01 2015 00:26:01.000000000,-39.18814635,251.2059518,2040.0458989999997,1.597479932341481e-05,3.13733627842808e-06,1.0078700123194593e-05,1.1990460305015421e-05
Jan 01 2015 00:26:02.000000000,-39.14343702,251.20565380000002,2038.8933399999999,1.5972835354853052e-05,3.136775958830419e-06,1.0087483335211024e-05,1.1980600394770998e-05
Jan 01 2015 00:26:03.000000000,-39.09871508,251.20535189999998,2037.7402829999999,1.597087302763989e-05,3.1362145227242052e-06,1.0096272538541458e-05,1.197072364395498e-05
Jan 01 2015 00:26:04.000000000,-39.05398053,251.2050463,2036.58673,1.596891233691468e-05,3.1356519611953233e-06,1.0105067735054769e-05,1.1960829990944314e-05
Jan 01 2015 00:26:05.000000000,-39.00923336,251.20473680000003,2035.4326800000001,1.5966953331157732e-05,3.135088284390554e-06,1.0113868939307916e-05,1.1950919429355578e-05
Jan 01 2015 00:26:06.000000000,-38.96447356,251.20442340000002,2034.278136,1.596499601734679e-05,3.1345234892622556e-06,1.0122676151375294e-05,1.1940991912883113e-05
Jan 01 2015 00:26:07.000000000,-38.91970111,251.2041063,2033.123096,1.596304040960029e-05,3.133957571485951e-06,1.0131489389006689e-05,1.1931047389860732e-05
Jan 01 2015 00:26:08.000000000,-38.874916,251.20378540000002,2031.967562,1.596108653028895e-05,3.1333905332706823e-06,1.0140308656000094e-05,1.1921085829505243e-05
Jan 01 2015 00:26:09.000000000,-38.83011824,251.2034607,2030.811534,1.5959134407331525e-05,3.1328223767199185e-06,1.0149133960589966e-05,1.1911107204504344e-05
Jan 01 2015 00:26:10.000000000,-38.78530779,251.20313219999997,2029.6550129999998,1.595718405367306e-05,3.1322531001486142e-06,1.0157965312880627e-05,1.1901111466653909e-05
Jan 01 2015 00:26:11.000000000,-38.74048467,251.20279989999997,2028.4979999999998,1.595523549371607e-05,3.1316827048000946e-06,1.0166802716512342e-05,1.189109858759527e-05
Jan 01 2015 00:26:12.000000000,-38.69564884,251.2024639,2027.340495,1.595328873665273e-05,3.131111186541342e-06,1.0175646184631909e-05,1.1881068511615974e-05
Jan 01 2015 00:26:13.000000000,-38.65080031,251.20212420000001,2026.1824980000001,1.5951343810819238e-05,3.13053854753644e-06,1.0184495725374322e-05,1.1871021211049276e-05
Jan 01 2015 00:26:14.000000000,-38.60593907,251.2017807,2025.024011,1.594940073922243e-05,3.129964790099293e-06,1.0193351342420102e-05,1.1860956654630772e-05
Jan 01 2015 00:26:15.000000000,-38.5610651,251.2014335,2023.865034,1.5947459535155552e-05,3.1293899111122573e-06,1.0202213046682343e-05,1.1850874793016637e-05
Jan 01 2015 00:26:16.000000000,-38.51617839,251.20108259999998,2022.7055670000002,1.594552022349313e-05,3.1288139118154786e-06,1.0211080848375628e-05,1.184077559161539e-05
Jan 01 2015 00:26:17.000000000,-38.47127893,251.20072799999997,2021.5456120000001,1.594358281798103e-05,3.128236790713628e-06,1.0219954750689161e-05,1.1830659007380431e-05
Jan 01 2015 00:26:18.000000000,-38.42636672,251.20036969999998,2020.385168,1.594164735121967e-05,3.127658550942019e-06,1.022883476622453e-05,1.1820525013071322e-05
