Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Jan 01 2015 00:37:32.000000000,-4.713230565,250.50667140000002,1166.4156189999999,28717.111296,3352.95068359375,2942.31103515625,13129.383936,,
Jan 01 2015 00:37:33.000000000,-4.657328801,250.50542259999997,1165.11342,28814.485504,3350.833251953125,2938.408935546875,13186.811904,,
Jan 01 2015 00:37:34.000000000,-4.6014075519999995,250.50417439999998,1163.81137,28911.929344,3348.7392578125,2934.507568359375,13244.483584,,
Jan 01 2015 00:37:35.000000000,-4.545466812,250.5029267,1162.509471,29009.344512,3346.635009765625,2930.60791015625,13302.211584,,
Jan 01 2015 00:37:36.000000000,-4.489506573,250.5016795,1161.207723,29106.825216,3344.534912109375,2926.708251953125,13360.338944,,
Jan 01 2015 00:37:37.000000000,-4.433526829,250.50043300000002,1159.906129,29204.279296,3342.42822265625,2922.810302734375,13418.643456,,
Jan 01 2015 00:37:38.000000000,-4.377527572,250.499187,1158.6046880000001,29301.76,3340.345703125,2918.9140625,13477.15072,,
Jan 01 2015 00:37:39.000000000,-4.321508795,250.49794159999996,1157.303404,29399.209984,3338.248291015625,2915.017333984375,13535.711232,,
Jan 01 2015 00:37:40.000000000,-4.265470491,250.49669669999997,1156.002276,29496.612864,3336.173095703125,2911.122802734375,13594.594304,,
Jan 01 2015 00:37:41.000000000,-4.209412653,250.4954525,1154.7013060000002,29594.0096,3334.0830078125,2907.228515625,13653.54496,,
Jan 01 2015 00:37:42.000000000,-4.153335275,250.4942088,1153.400497,29691.305984,3332.008544921875,2903.3359375,13712.729088,,
Jan 01 2015 00:37:43.000000000,-4.0972383489999995,250.49296580000004,1152.099848,29788.592128,3329.9375,2899.44384765625,13772.143616,,
Jan 01 2015 00:37:44.000000000,-4.041121867,250.4917233,1150.7993609999999,29885.730816,3327.855224609375,2895.55322265625,13831.636992,,
Jan 01 2015 00:37:45.000000000,-3.984985825,250.4904815,1149.4990380000002,29982.849024,3325.78466796875,2891.66357421875,13891.39968,,
Jan 01 2015 00:37:46.000000000,-3.928830213,250.4892403,1148.1988800000001,30079.854592,3323.728759765625,2887.77490234375,13951.273984,,
Jan 01 2015 00:37:47.000000000,-3.8726550260000003,250.4879997,1146.8988880000002,30176.702464,3321.660888671875,2883.88818359375,14011.379712,,
Jan 01 2015 00:37:48.000000000,-3.816460256,250.4867597,1145.5990630000001,30273.46432,3319.60595703125,2880.001708984375,14071.468032,,
Jan 01 2015 00:37:49.000000000,-3.760245898,250.48552039999998,1144.299408,30370.05824,3317.553955078125,2876.11669921875,14131.827712,,
Jan 01 2015 00:37:50.000000000,-3.7040119430000003,250.48428169999997,1142.999923,30466.535424,3315.501953125,2872.232421875,14192.339968,,
Jan 01 2015 00:37:51.000000000,-3.647758385,250.48304359999997,1141.700609,30562.816,3313.46044921875,2868.349609375,14253.031424,,
Jan 01 2015 00:37:52.000000000,-3.591485217,250.4818062,1140.401468,30658.924544,3311.416748046875,2864.46728515625,14313.79968,,
Jan 01 2015 00:37:53.000000000,-3.535192433,250.48056949999997,1139.102501,30754.840576,3309.37353515625,2860.58642578125,14374.760448,,
Jan 01 2015 00:37:54.000000000,-3.478880025,250.47933340000003,1137.80371,30850.572288,3307.3427734375,2856.706787109375,14435.84512,,
Jan 01 2015 00:37:55.000000000,-3.4225479869999997,250.47809790000002,1136.505096,30946.048,3305.310791015625,2852.828125,14497.096704,,
Jan 01 2015 00:37:56.000000000,-3.366196313,250.47686319999997,1135.20666,31041.327104,3303.29248046875,2848.950927734375,14558.32576,,
Jan 01 2015 00:37:57.000000000,-3.309824995,250.47562909999996,1133.908404,31136.364544,3301.2734375,2845.07470703125,14619.784192,,
Jan 01 2015 00:37:58.000000000,-3.253434027,250.4743957,1132.610328,31231.143936,3299.25341796875,2841.19921875,14681.351168,,
Jan 01 2015 00:37:59.000000000,-3.1970234019999997,250.473163,1131.312435,31325.679616,3297.233154296875,2837.32568359375,14743.026688,,
Jan 01 2015 00:38:00.000000000,-3.1405931139999996,250.471931,1130.0147259999999,31390.543872,3293.60595703125,2830.50927734375,14773.554176,,
Jan 01 2015 00:38:01.000000000,-3.084143155,250.4706997,1128.717201,31484.239872,3291.605712890625,2826.638427734375,14835.206144,,
Jan 01 2015 00:38:02.000000000,-3.02767352,250.4694691,1127.419863,31577.597952,3289.597900390625,2822.76953125,14897.045504,,
Jan 01 2015 00:38:03.000000000,-2.9711842010000002,250.46823930000002,1126.1227119999999,31670.687744,3287.61376953125,2818.90087890625,14958.96064,,
Jan 01 2015 00:38:04.000000000,-2.9146751930000003,250.46701009999998,1124.82575,31763.41504,3285.621337890625,2815.0341796875,15020.959744,,
Jan 01 2015 00:38:05.000000000,-2.858146488,250.46578169999998,1123.528979,31855.81056,3283.634765625,2811.16845703125,15083.112448,,
Jan 01 2015 00:38:06.000000000,-2.8015980810000003,250.464554,1122.232399,31947.839488,3281.658935546875,2807.3037109375,15145.279488,,
Jan 01 2015 00:38:07.000000000,-2.745029963,250.463327,1120.936012,32039.469056,3279.68212890625,2803.4404296875,15207.508992,,
Jan 01 2015 00:38:08.000000000,-2.68844213,250.4621008,1119.6398199999999,32130.770944,3277.7138671875,2799.578125,15269.874688,,
Jan 01 2015 00:38:09.000000000,-2.631834575,250.4608753,1118.3438230000002,32221.63456,3275.749755859375,2795.717529296875,15332.16256,,
Jan 01 2015 00:38:10.000000000,-2.575207291,250.4596506,1117.048023,32312.123392,3273.79150390625,2791.857421875,15394.685952,,
Jan 01 2015 00:38:11.000000000,-2.518560271,250.4584266,1115.752422,32402.19648,3271.836181640625,2787.999267578125,15457.155072,,
Jan 01 2015 00:38:12.000000000,-2.46189351,250.4572034,1114.4570210000002,32491.798528,3269.896484375,2784.141357421875,15519.664128,,
Jan 01 2015 00:38:13.000000000,-2.405207001,250.455981,1113.1618210000001,32581.011456,3267.945068359375,2780.28515625,15582.354432,,
Jan 01 2015 00:38:14.000000000,-2.3485007369999997,250.45475930000003,1111.866823,32669.734912,3266.009765625,2776.430419921875,15644.913664,,
Jan 01 2015 00:38:15.000000000,-2.291774713,250.45353849999998,1110.572029,32758.042624,3264.07763671875,2772.57666015625,15707.595776,,
Jan 01 2015 00:38:16.000000000,-2.2350289219999997,250.4523184,1109.27744,32845.817856,3262.14990234375,2768.724609375,15770.318848,,
Jan 01 2015 00:38:17.000000000,-2.178263357,250.4510991,1107.983058,32933.144576,3260.2294921875,2764.873291015625,15833.07264,,
Jan 01 2015 00:38:18.000000000,-2.121478013,250.4498806,1106.688884,33019.942912,3258.321044921875,2761.02294921875,15895.885824,,
Jan 01 2015 00:38:19.000000000,-2.064672883,250.44866299999998,1105.3949189999998,33106.266112,3256.402099609375,2757.174560546875,15958.7072,,
Jan 01 2015 00:38:20.000000000,-2.007847961,250.4474461,1104.101165,33192.071168,3254.50634765625,2753.3271484375,16021.511168,,
Jan 01 2015 00:38:21.000000000,-1.951003241,250.4462301,1102.8076230000001,33277.3376,3252.608154296875,2749.481201171875,16084.271104,,
Jan 01 2015 00:38:22.000000000,-1.8941387159999998,250.44501490000002,1101.5142939999998,33362.05312,3250.718994140625,2745.63671875,16147.103744,,
Jan 01 2015 00:38:23.000000000,-1.83725438,250.44380049999998,1100.22118,33446.209536,3248.828857421875,2741.79296875,16209.9456,,
Jan 01 2015 00:38:24.000000000,-1.780350228,250.44258689999998,1098.928282,33529.847808,3246.949462890625,2737.949951171875,16272.884736,,
Jan 01 2015 00:38:25.000000000,-1.7234262530000002,250.4413742,1097.635601,33612.879872,3245.077392578125,2734.109375,16335.689728,,
Jan 01 2015 00:38:26.000000000,-1.6664824480000002,250.4401624,1096.34314,33695.367168,3243.2119140625,2730.27001953125,16398.529536,,
Jan 01 2015 00:38:27.000000000,-1.609518809,250.4389514,1095.050899,33777.229824,3241.3525390625,2726.430908203125,16461.316096,,
Jan 01 2015 00:38:28.000000000,-1.552535328,250.43774130000003,1093.758879,33858.502656,3239.501953125,2722.59375,16524.073984,,
Jan 01 2015 00:38:29.000000000,-1.495532001,250.43653199999997,1092.4670820000001,33939.191808,3237.648193359375,2718.7578125,16586.9056,,
Jan 01 2015 00:38:30.000000000,-1.43850882,250.4353236,1091.17551,34019.250176,3235.81494140625,2714.92333984375,16649.746432,,
Jan 01 2015 00:38:31.000000000,-1.38146578,250.43411609999998,1089.8841630000002,34098.659328,3233.97509765625,2711.0908203125,16712.393728,,
Jan 01 2015 00:38:32.000000000,-1.324402874,250.43290950000002,1088.593044,34177.49504,3232.1435546875,2707.25830078125,16775.07584,,
Jan 01 2015 00:38:33.000000000,-1.267320098,250.4317037,1087.302152,34255.650816,3230.32666015625,2703.427978515625,16837.8368,,
Jan 01 2015 00:38:34.000000000,-1.210217444,250.4304989,1086.011491,34333.155328,3228.51123046875,2699.5986328125,16900.472832,,
Jan 01 2015 00:38:35.000000000,-1.153094908,250.4292949,1084.721061,34410.020864,3226.7041015625,2695.7705078125,16963.043328,,
Jan 01 2015 00:38:36.000000000,-1.095952483,250.42809190000003,1083.4308640000002,34486.194176,3224.90185546875,2691.9443359375,17025.591296,,
Jan 01 2015 00:38:37.000000000,-1.038790163,250.4268898,1082.140901,34561.72032,3223.114501953125,2688.11865234375,17088.119808,,
Jan 01 2015 00:38:38.000000000,-0.981607942,250.4256886,1080.851173,34636.587008,3221.32421875,2684.294921875,17150.672896,,
Jan 01 2015 00:38:39.000000000,-0.924405815,250.4244884,1079.5616810000001,34710.716416,3219.55224609375,2680.47216796875,17212.880896,,
Jan 01 2015 00:38:40.000000000,-0.867183776,250.423289,1078.272428,34784.198656,3217.772705078125,2676.65087890625,17275.308032,,
Jan 01 2015 00:38:41.000000000,-0.8099418190000001,250.42209069999996,1076.9834150000002,34856.976384,3216.013916015625,2672.83154296875,17337.612288,,
Jan 01 2015 00:38:42.000000000,-0.7526799390000001,250.4208932,1075.694642,34929.012736,3214.256103515625,2669.01318359375,17399.793664,,
Jan 01 2015 00:38:43.000000000,-0.6953981290000001,250.41969669999997,1074.406112,35000.373248,3212.51171875,2665.196044921875,17461.915648,,
Jan 01 2015 00:38:44.000000000,-0.638096384,250.4185012,1073.117825,35071.01696,3210.76416015625,2661.380126953125,17524.086784,,
Jan 01 2015 00:38:45.000000000,-0.5807746979999999,250.41730660000002,1071.829784,35140.939776,3209.029541015625,2657.566162109375,17586.147328,,
Jan 01 2015 00:38:46.000000000,-0.5234330660000001,250.41611310000002,1070.541989,35210.1376,3207.304931640625,2653.753173828125,17648.023552,,
Jan 01 2015 00:38:47.000000000,-0.46607148200000004,250.4149204,1069.254442,35278.610432,3205.583740234375,2649.94140625,17709.805568,,
Jan 01 2015 00:38:48.000000000,-0.40868994,250.41372880000003,1067.967144,35346.333696,3203.8798828125,2646.13134765625,17771.638784,,
Jan 01 2015 00:38:49.000000000,-0.351288434,250.41253819999997,1066.6800970000002,35413.323776,3202.169921875,2642.32275390625,17833.3696,,
Jan 01 2015 00:38:50.000000000,-0.29386696,250.41134849999997,1065.393302,35479.560192,3200.4716796875,2638.515625,17894.95296,,
Jan 01 2015 00:38:51.000000000,-0.236425512,250.4101599,1064.10676,35545.06752,3198.787353515625,2634.7099609375,17956.462592,,
Jan 01 2015 00:38:52.000000000,-0.178964084,250.40897230000002,1062.820473,35609.817088,3197.10546875,2631.07373046875,18017.910784,,
Jan 01 2015 00:38:53.000000000,-0.12148267,250.40778569999998,1061.534442,35673.780224,3195.435546875,2627.78759765625,18079.240192,,
Jan 01 2015 00:38:54.000000000,-0.063981266,250.40660010000002,1060.2486689999998,35737.059328,3193.77880859375,2624.50634765625,18140.459008,,
Jan 01 2015 00:38:55.000000000,-0.006459865,250.40541549999998,1058.9631550000001,35799.556096,3192.115478515625,2621.22900390625,18201.679872,,
Jan 01 2015 00:38:56.000000000,0.051081537999999996,250.40423199999998,1057.677902,35861.282816,3190.47509765625,2617.95556640625,18262.767616,,
Jan 01 2015 00:38:57.000000000,0.10864294699999999,250.4030495,1056.39291,35922.239488,3188.840087890625,2614.6865234375,18323.712,,
Jan 01 2015 00:38:58.000000000,0.166224369,250.401868,1055.108182,35982.4384,3187.200927734375,2611.42138671875,18384.467968,,
Jan 01 2015 00:38:59.000000000,0.223825809,250.4006877,1053.8237179999999,36041.879552,3185.582763671875,2608.160888671875,18445.297664,,
Jan 01 2015 00:39:00.000000000,0.28144727199999997,250.3995083,1052.5395210000001,36048.429056,3182.029052734375,2601.97607421875,18460.565504,,
Jan 01 2015 00:39:01.000000000,0.33908876299999996,250.3983301,1051.25559,36105.80992,3180.4267578125,2598.72509765625,18520.737792,,
Jan 01 2015 00:39:02.000000000,0.396750289,250.3971529,1049.9719289999998,36162.428928,3178.82470703125,2595.4775390625,18580.834304,,
Jan 01 2015 00:39:03.000000000,0.454431853,250.39597680000003,1048.688538,36218.22464,3177.23974609375,2592.23388671875,18640.859136,,
Jan 01 2015 00:39:04.000000000,0.512133461,250.3948017,1047.405419,36273.324032,3175.650634765625,2588.994873046875,18700.818432,,
Jan 01 2015 00:39:05.000000000,0.569855119,250.3936278,1046.122572,36327.575552,3174.0771484375,2585.759765625,18760.595456,,
Jan 01 2015 00:39:06.000000000,0.627596832,250.39245499999998,1044.84,36381.147136,3172.513671875,2582.5283203125,18820.286464,,
Jan 01 2015 00:39:07.000000000,0.685358604,250.3912832,1043.5577050000002,36433.8176,3170.959716796875,2579.30126953125,18879.770624,,
Jan 01 2015 00:39:08.000000000,0.743140441,250.3901126,1042.275686,36485.820416,3169.409912109375,2576.078125,18939.236352,,
Jan 01 2015 00:39:09.000000000,0.800942349,250.38894309999998,1040.993946,36537.012224,3167.87158203125,2572.859130859375,18998.499328,,
Jan 01 2015 00:39:10.000000000,0.8587643309999999,250.3877747,1039.712487,36587.454464,3166.34716796875,2569.64404296875,19057.651712,,
Jan 01 2015 00:39:11.000000000,0.9166063940000001,250.38660750000003,1038.431309,36637.097984,3164.82861328125,2566.432861328125,19116.8,,
Jan 01 2015 00:39:12.000000000,0.9744685409999999,250.3854414,1037.150414,36686.004224,3163.314208984375,2563.2255859375,19175.819264,,
Jan 01 2015 00:39:13.000000000,1.0323507790000002,250.3842764,1035.8698029999998,36734.152704,3161.808837890625,2560.021484375,19234.635776,,
Jan 01 2015 00:39:14.000000000,1.090253113,250.3831126,1034.5894779999999,36781.502464,3160.32080078125,2556.822265625,19293.325312,,
Jan 01 2015 00:39:15.000000000,1.148175546,250.3819499,1033.309441,36828.123136,3158.834716796875,2553.626953125,19351.947264,,
Jan 01 2015 00:39:16.000000000,1.206118085,250.3807884,1032.029692,36873.990144,3157.367431640625,2550.434326171875,19410.415616,,
Jan 01 2015 00:39:17.000000000,1.264080733,250.3796281,1030.750233,36919.087104,3155.906494140625,2547.2470703125,19468.83072,,
Jan 01 2015 00:39:18.000000000,1.322063496,250.378469,1029.471066,36963.47136,3154.446044921875,2544.0625,19527.079936,,
Jan 01 2015 00:39:19.000000000,1.38006638,250.377311,1028.192191,37007.085568,3153.003662109375,2540.882080078125,19585.243136,,
Jan 01 2015 00:39:20.000000000,1.438089388,250.3761542,1026.913611,37049.97888,3151.567626953125,2537.705322265625,19643.273216,,
Jan 01 2015 00:39:21.000000000,1.496132525,250.3749986,1025.635327,37092.143104,3150.136962890625,2534.53271484375,19701.303296,,
Jan 01 2015 00:39:22.000000000,1.554195796,250.37384419999998,1024.35734,37133.553664,3148.728759765625,2531.36376953125,19759.077376,,
Jan 01 2015 00:39:23.000000000,1.6122792069999998,250.3726911,1023.079652,37174.263808,3147.31982421875,2528.197998046875,19816.787968,,
Jan 01 2015 00:39:24.000000000,1.670382761,250.37153909999998,1021.802264,37214.281728,3145.92236328125,2525.037109375,19874.38592,,
Jan 01 2015 00:39:25.000000000,1.7285064630000002,250.3703884,1020.525177,37253.50912,3144.54345703125,2521.87890625,19931.84256,,
Jan 01 2015 00:39:26.000000000,1.786650319,250.3692389,1019.248393,37292.077056,3143.164794921875,2518.724609375,19989.28896,,
Jan 01 2015 00:39:27.000000000,1.844814332,250.3680906,1017.9719140000001,37329.915904,3141.79638671875,2515.573974609375,20046.4896,,
Jan 01 2015 00:39:28.000000000,1.902998508,250.36694359999998,1016.695741,37367.078912,3140.444091796875,2512.4267578125,20103.673856,,
Jan 01 2015 00:39:29.000000000,1.961202851,250.36579780000002,1015.419874,37403.553792,3139.101806640625,2509.28369140625,20160.7168,,
Jan 01 2015 00:39:30.000000000,2.019427366,250.36465330000001,1014.144316,37439.320064,3137.760009765625,2506.14404296875,20217.632768,,
Jan 01 2015 00:39:31.000000000,2.077672056,250.36351009999998,1012.869069,37474.455552,3136.443359375,2503.0078125,20274.55488,,
Jan 01 2015 00:39:32.000000000,2.135936927,250.3623681,1011.594133,37508.878336,3135.121826171875,2499.87548828125,20331.362304,,
Jan 01 2015 00:39:33.000000000,2.194221984,250.36122740000002,1010.3195099999999,37542.653952,3133.811279296875,2496.746826171875,20388.01408,,
Jan 01 2015 00:39:34.000000000,2.25252723,250.36008790000002,1009.045201,37575.774208,3132.525390625,2493.62109375,20444.628992,,
Jan 01 2015 00:39:35.000000000,2.31085267,250.3589498,1007.771208,37608.251392,3131.236572265625,2490.49951171875,20501.102592,,
Jan 01 2015 00:39:36.000000000,2.369198309,250.357813,1006.497533,37640.04864,3129.9638671875,2487.381103515625,20557.471744,,
Jan 01 2015 00:39:37.000000000,2.42756415,250.35667740000002,1005.2241759999999,37671.243776,3128.71044921875,2484.2666015625,20613.8368,,
Jan 01 2015 00:39:38.000000000,2.485950199,250.3555432,1003.95114,37701.8368,3127.450439453125,2481.15478515625,20670.042112,,
Jan 01 2015 00:39:39.000000000,2.54435646,250.3544103,1002.678425,37731.803136,3126.20654296875,2478.047119140625,20726.257664,,
Jan 01 2015 00:39:40.000000000,2.602782936,250.3532787,1001.406033,37761.16736,3124.9853515625,2474.94287109375,20782.381056,,
Jan 01 2015 00:39:41.000000000,2.661229633,250.3521485,1000.133966,37789.892608,3123.762451171875,2471.841796875,20838.381568,,
Jan 01 2015 00:39:42.000000000,2.7196965539999995,250.3510196,998.8622242999999,37818.044416,3122.55078125,2468.744384765625,20894.32064,,
Jan 01 2015 00:39:43.000000000,2.778183704,250.34989199999998,997.5908103,37845.62688,3121.35400390625,2465.64990234375,20950.188032,,
Jan 01 2015 00:39:44.000000000,2.8366910869999997,250.34876580000002,996.3197252999998,37872.615424,3120.1708984375,2462.558837890625,21005.901824,,
Jan 01 2015 00:39:45.000000000,2.8952187069999997,250.347641,995.0489705,37899.083776,3118.990966796875,2459.471923828125,21061.80608,,
Jan 01 2015 00:39:46.000000000,2.953766569,250.34651749999998,993.7785474,37924.958208,3117.8310546875,2456.3876953125,21117.503488,,
Jan 01 2015 00:39:47.000000000,3.012334676,250.3453954,992.5084575999999,37950.328832,3116.6767578125,2453.306640625,21173.159936,,
Jan 01 2015 00:39:48.000000000,3.070923032,250.34427459999998,991.2387025,37975.134208,3115.531982421875,2450.2294921875,21228.8,,
Jan 01 2015 00:39:49.000000000,3.129531643,250.34315530000003,989.9692833999999,37999.427584,3114.40185546875,2447.1552734375,21284.395008,,
Jan 01 2015 00:39:50.000000000,3.1881605110000004,250.34203730000002,988.7002018999999,38023.192576,3113.280029296875,2444.083984375,21339.971584,,
Jan 01 2015 00:39:51.000000000,3.24680964,250.34092080000002,987.4314595000001,38046.461952,3112.1640625,2441.01611328125,21395.421184,,
Jan 01 2015 00:39:52.000000000,3.305479035,250.3398057,986.1630574999999,38069.248,3111.0595703125,2437.95166015625,21451.001856,,
Jan 01 2015 00:39:53.000000000,3.3641687000000005,250.33869190000001,984.8949974999999,38091.563008,3109.970703125,2434.890625,21506.492416,,
Jan 01 2015 00:39:54.000000000,3.422878639,250.3375796,983.6272808,38113.370112,3108.90673828125,2431.83251953125,21561.960448,,
Jan 01 2015 00:39:55.000000000,3.481608855,250.3364688,982.359909,38134.76352,3107.8408203125,2428.77783203125,21617.46944,,
Jan 01 2015 00:39:56.000000000,3.540359352,250.33535930000002,981.0928835000001,38155.628544,3106.7724609375,2425.72607421875,21672.824832,,
Jan 01 2015 00:39:57.000000000,3.599130135,250.33425130000003,979.8262058,38176.116736,3105.736083984375,2422.677978515625,21728.356352,,
Jan 01 2015 00:39:58.000000000,3.657921207,250.33314480000004,978.5598773,38196.170752,3104.705078125,2419.632080078125,21783.810048,,
Jan 01 2015 00:39:59.000000000,3.7167325719999997,250.3320397,977.2938995,38215.819264,3103.6875,2416.58984375,21839.265792,,
Jan 01 2015 00:40:00.000000000,3.7755642330000003,250.3309361,976.0282739,38144.08192,3100.2919921875,2410.67529296875,21822.334976,,
Jan 01 2015 00:40:01.000000000,3.834416195,250.3298339,974.7630017999999,38162.161664,3099.291015625,2407.640380859375,21877.325824,,
Jan 01 2015 00:40:02.000000000,3.893288461,250.3287333,973.4980849,38179.79904,3098.287353515625,2404.609375,21932.273664,,
Jan 01 2015 00:40:03.000000000,3.952181035,250.3276341,972.2335244999999,38197.088256,3097.311279296875,2401.5810546875,21987.280896,,
Jan 01 2015 00:40:04.000000000,4.0110939210000005,250.3265364,970.9693221000001,38214.057984,3096.341552734375,2398.5556640625,22042.443776,,
Jan 01 2015 00:40:05.000000000,4.070027121,250.32544019999997,969.7054793,38230.622208,3095.37646484375,2395.5341796875,22097.547264,,
Jan 01 2015 00:40:06.000000000,4.12898064,250.3243456,968.4419972999999,38246.87104,3094.427978515625,2392.514892578125,22152.798208,,
Jan 01 2015 00:40:07.000000000,4.187954482,250.32325240000003,967.1788777999999,38262.747136,3093.49169921875,2389.498779296875,22207.997952,,
Jan 01 2015 00:40:08.000000000,4.246948649,250.3221608,965.9161222000001,38278.397952,3092.5751953125,2386.485595703125,22263.38816,,
Jan 01 2015 00:40:09.000000000,4.305963146,250.3210707,964.653732,38293.680128,3091.655029296875,2383.475341796875,22318.843904,,
Jan 01 2015 00:40:10.000000000,4.364997976000001,250.3199821,963.3917085,38308.724736,3090.748291015625,2380.468505859375,22374.385664,,
Jan 01 2015 00:40:11.000000000,4.424053142,250.3188951,962.1300534,38323.437568,3089.86669921875,2377.4638671875,22430.029824,,
Jan 01 2015 00:40:12.000000000,4.483128648,250.3178097,960.8687681,38337.888256,3088.985107421875,2374.462158203125,22485.766144,,
Jan 01 2015 00:40:13.000000000,4.542224497,250.31672569999998,959.6078541000002,38352.0768,3088.118896484375,2371.4638671875,22540.699648,,
Jan 01 2015 00:40:14.000000000,4.601340692,250.3156434,958.3473127000001,38366.081024,3087.26953125,2368.46826171875,22594.635776,,
Jan 01 2015 00:40:15.000000000,4.660477238,250.31456269999998,957.0871456,38379.810816,3086.418212890625,2365.4755859375,22648.604672,,
Jan 01 2015 00:40:16.000000000,4.719634137,250.3134835,955.8273542000002,38393.307136,3085.581787109375,2362.4853515625,22702.860288,,
Jan 01 2015 00:40:17.000000000,4.778811392,250.3124059,954.5679399,38406.606848,3084.75341796875,2359.498291015625,22757.179392,,
Jan 01 2015 00:40:18.000000000,4.838009007,250.3113299,953.3089043,38419.718144,3083.943603515625,2356.513916015625,22811.686912,,
Jan 01 2015 00:40:19.000000000,4.897226985,250.3102555,952.0502488,38432.653312,3083.1435546875,2353.531982421875,22866.509824,,
Jan 01 2015 00:40:20.000000000,4.956465328999999,250.3091827,950.791975,38445.408256,3082.362548828125,2350.5537109375,22921.498624,,
Jan 01 2015 00:40:21.000000000,5.0157240430000005,250.3081116,949.5340842,38458.0608,3081.583984375,2347.57763671875,22976.745472,,
Jan 01 2015 00:40:22.000000000,5.075003129,250.30704210000002,948.2765778999999,38470.520832,3080.818603515625,2344.60400390625,23032.213504,,
Jan 01 2015 00:40:23.000000000,5.134302591,250.3059742,947.0194577999999,38482.870272,3080.06201171875,2341.63330078125,23087.960064,,
Jan 01 2015 00:40:24.000000000,5.1936224310000005,250.3049079,945.7627252,38495.117312,3079.3173828125,2338.665771484375,23143.852032,,
Jan 01 2015 00:40:25.000000000,5.252962654,250.3038433,944.5063815999999,38507.2128,3078.584228515625,2335.700439453125,23200.077824,,
Jan 01 2015 00:40:26.000000000,5.312323261,250.3027804,943.2504285,38519.271424,3077.867431640625,2332.73828125,23256.700928,,
Jan 01 2015 00:40:27.000000000,5.371704256,250.3017191,941.9948674000001,38531.223552,3077.15869140625,2329.7783203125,23313.629184,,
Jan 01 2015 00:40:28.000000000,5.431105641,250.30065950000002,940.7396997999999,38543.077376,3076.45947265625,2326.8212890625,23370.786816,,
Jan 01 2015 00:40:29.000000000,5.490527421,250.2996016,939.4849272,38554.95168,3075.769287109375,2323.866943359375,23428.417536,,
Jan 01 2015 00:40:30.000000000,5.5499695970000005,250.2985454,938.230551,38566.7072,3075.0693359375,2320.914794921875,23486.32064,,
Jan 01 2015 00:40:31.000000000,5.609432172000001,250.29749089999999,936.9765728,38578.479104,3074.410400390625,2317.965576171875,23544.578048,,
Jan 01 2015 00:40:32.000000000,5.66891515,250.296438,935.7229940999999,38590.263296,3073.75634765625,2315.01904296875,23603.3024,,
Jan 01 2015 00:40:33.000000000,5.728418532999999,250.29538689999998,934.4698162000001,38602.002432,3073.1103515625,2312.074462890625,23662.485504,,
Jan 01 2015 00:40:34.000000000,5.787942323999999,250.2943375,933.2170409,38613.72928,3072.468505859375,2309.133056640625,23721.990144,,
Jan 01 2015 00:40:35.000000000,5.847486525,250.29328990000002,931.9646694,38625.529856,3071.8310546875,2306.19384765625,23781.961728,,
Jan 01 2015 00:40:36.000000000,5.90705114,250.29224390000002,930.7127034,38637.326336,3071.214599609375,2303.25732421875,23842.387968,,
Jan 01 2015 00:40:37.000000000,5.966636172,250.29119980000002,929.4611443,38649.20064,3070.609375,2300.32373046875,23903.318016,,
Jan 01 2015 00:40:38.000000000,6.0262416210000005,250.29015730000003,928.2099936000001,38661.09952,3070.00048828125,2297.39208984375,23964.729344,,
Jan 01 2015 00:40:39.000000000,6.085867492999999,250.28911659999997,926.9592528,38673.133568,3069.41650390625,2294.46240234375,24026.624,,
Jan 01 2015 00:40:40.000000000,6.145513788,250.28807769999997,925.7089233999999,38685.175808,3068.822265625,2291.535888671875,24089.06752,,
Jan 01 2015 00:40:41.000000000,6.20518051,250.28704059999998,924.4590069,38697.377792,3068.259765625,2288.61181640625,24152.102912,,
Jan 01 2015 00:40:42.000000000,6.264867661,250.28600519999998,923.2095049000001,38709.669888,3067.70263671875,2285.6904296875,24215.687168,,
Jan 01 2015 00:40:43.000000000,6.324575244,250.28497169999997,921.9604187000001,38722.084864,3067.137451171875,2282.770751953125,24279.816192,,
Jan 01 2015 00:40:44.000000000,6.38430326,250.2839399,920.71175,38734.66368,3066.58447265625,2279.853515625,24344.60672,,
Jan 01 2015 00:40:45.000000000,6.4440517139999995,250.28291000000002,919.4635001,38747.3408,3066.048828125,2276.939453125,24409.982976,,
Jan 01 2015 00:40:46.000000000,6.503820606000001,250.2818818,918.2156707,38760.206336,3065.527587890625,2274.027099609375,24476.014592,,
Jan 01 2015 00:40:47.000000000,6.563609939,250.28085550000003,916.9682632000001,38773.215232,3065.006103515625,2271.1171875,24542.593024,,
Jan 01 2015 00:40:48.000000000,6.623419717000001,250.279831,915.7212792000001,38786.490368,3064.48291015625,2268.2099609375,24609.869824,,
Jan 01 2015 00:40:49.000000000,6.68324994,250.27880840000003,914.4747200999999,38799.880192,3063.982421875,2265.30517578125,24677.71392,,
Jan 01 2015 00:40:50.000000000,6.743100612,250.2777876,913.2285874,38813.523968,3063.48828125,2262.40185546875,24746.42432,,
Jan 01 2015 00:40:51.000000000,6.802971734,250.27676859999997,911.9828825999999,38827.39712,3062.999755859375,2259.50146484375,24815.785984,,
