Epoch(UTCG),X_GSE(km),Y_GSE(km),Z_GSE(km),VMag(km/s),RamX_GSE,RamY_GSE,RamZ_GSE
Jan 01 2028 00:00:01.000000000,3770.615849,-2292.309227,-8251.590527,5.9033735,0.241924009,0.957751198,-0.155516613
Jan 01 2028 00:00:02.000000000,3772.04263,-2286.655484,-8252.506596,5.903373301,0.241613903,0.957939489,-0.154837516
Jan 01 2028 00:00:03.000000000,3773.467581,-2281.000632,-8253.418655,5.903373739,0.241303654,0.958127213,-0.154158329
Jan 01 2028 00:00:04.000000000,3774.890702,-2275.344673,-8254.326704,5.903374813,0.240993263,0.958314368,-0.153479049
Jan 01 2028 00:00:05.000000000,3776.311991,-2269.687611,-8255.230743,5.903376524,0.240682728,0.958500956,-0.152799679
Jan 01 2028 00:00:06.000000000,3777.731447,-2264.029448,-8256.130772,5.903378871,0.240372051,0.958686975,-0.152120219
Jan 01 2028 00:00:07.000000000,3779.149071,-2258.370187,-8257.026789,5.903381855,0.240061232,0.958872426,-0.151440668
Jan 01 2028 00:00:08.000000000,3780.564862,-2252.70983,-8257.918795,5.903385476,0.23975027,0.959057308,-0.150761027
Jan 01 2028 00:00:09.000000000,3781.978818,-2247.048381,-8258.806789,5.903389733,0.239439166,0.959241622,-0.150081297
Jan 01 2028 00:00:10.000000000,3783.390939,-2241.385842,-8259.690771,5.903394627,0.239127921,0.959425368,-0.149401478
Jan 01 2028 00:00:11.000000000,3784.801225,-2235.722216,-8260.570739,5.903400157,0.238816533,0.959608544,-0.14872157
Jan 01 2028 00:00:12.000000000,3786.209675,-2230.057505,-8261.446695,5.903406324,0.238505004,0.959791152,-0.148041573
Jan 01 2028 00:00:13.000000000,3787.616288,-2224.391713,-8262.318637,5.903413127,0.238193334,0.959973191,-0.147361489
Jan 01 2028 00:00:14.000000000,3789.021063,-2218.724842,-8263.186564,5.903420568,0.237881522,0.960154661,-0.146681317
Jan 01 2028 00:00:15.000000000,3790.423999,-2213.056895,-8264.050477,5.903428644,0.237569569,0.960335562,-0.146001058
Jan 01 2028 00:00:16.000000000,3791.825097,-2207.387874,-8264.910376,5.903437357,0.237257475,0.960515893,-0.145320712
Jan 01 2028 00:00:17.000000000,3793.224355,-2201.717783,-8265.766258,5.903446707,0.23694524,0.960695656,-0.14464028
Jan 01 2028 00:00:18.000000000,3794.621773,-2196.046623,-8266.618125,5.903456694,0.236632865,0.960874848,-0.143959761
Jan 01 2028 00:00:19.000000000,3796.01735,-2190.374399,-8267.465976,5.903467317,0.23632035,0.961053472,-0.143279156
Jan 01 2028 00:00:20.000000000,3797.411084,-2184.701112,-8268.30981,5.903478576,0.236007694,0.961231526,-0.142598467
Jan 01 2028 00:00:21.000000000,3798.802977,-2179.026765,-8269.149627,5.903490472,0.235694898,0.96140901,-0.141917692
Jan 01 2028 00:00:22.000000000,3800.193026,-2173.351362,-8269.985426,5.903503005,0.235381962,0.961585924,-0.141236832
Jan 01 2028 00:00:23.000000000,3801.581232,-2167.674904,-8270.817207,5.903516174,0.235068887,0.961762268,-0.140555888
Jan 01 2028 00:00:24.000000000,3802.967593,-2161.997395,-8271.64497,5.90352998,0.234755672,0.961938043,-0.139874861
Jan 01 2028 00:00:25.000000000,3804.352109,-2156.318837,-8272.468714,5.903544423,0.234442317,0.962113247,-0.139193749
Jan 01 2028 00:00:26.000000000,3805.734779,-2150.639233,-8273.288439,5.903559502,0.234128823,0.962287881,-0.138512555
Jan 01 2028 00:00:27.000000000,3807.115603,-2144.958586,-8274.104144,5.903575217,0.233815191,0.962461945,-0.137831278
Jan 01 2028 00:00:28.000000000,3808.494579,-2139.276899,-8274.91583,5.90359157,0.233501419,0.962635438,-0.137149918
Jan 01 2028 00:00:29.000000000,3809.871708,-2133.594174,-8275.723494,5.903608558,0.233187509,0.962808361,-0.136468476
Jan 01 2028 00:00:30.000000000,3811.246988,-2127.910414,-8276.527138,5.903626184,0.23287346,0.962980714,-0.135786953
Jan 01 2028 00:00:31.000000000,3812.620419,-2122.225621,-8277.32676,5.903644446,0.232559272,0.963152496,-0.135105348
Jan 01 2028 00:00:32.000000000,3813.992,-2116.5398,-8278.122361,5.903663344,0.232244947,0.963323707,-0.134423662
Jan 01 2028 00:00:33.000000000,3815.36173,-2110.852951,-8278.913939,5.90368288,0.231930483,0.963494347,-0.133741896
Jan 01 2028 00:00:34.000000000,3816.729609,-2105.165079,-8279.701495,5.903703051,0.231615882,0.963664416,-0.13306005
Jan 01 2028 00:00:35.000000000,3818.095636,-2099.476185,-8280.485028,5.90372386,0.231301143,0.963833914,-0.132378123
Jan 01 2028 00:00:36.000000000,3819.459811,-2093.786273,-8281.264537,5.903745305,0.230986266,0.964002841,-0.131696117
Jan 01 2028 00:00:37.000000000,3820.822132,-2088.095345,-8282.040023,5.903767386,0.230671252,0.964171197,-0.131014032
Jan 01 2028 00:00:38.000000000,3822.182599,-2082.403405,-8282.811484,5.903790104,0.230356101,0.964338981,-0.130331869
Jan 01 2028 00:00:39.000000000,3823.541212,-2076.710454,-8283.578921,5.903813459,0.230040812,0.964506194,-0.129649627
Jan 01 2028 00:00:40.000000000,3824.897969,-2071.016496,-8284.342333,5.90383745,0.229725387,0.964672836,-0.128967307
Jan 01 2028 00:00:41.000000000,3826.25287,-2065.321533,-8285.101719,5.903862078,0.229409826,0.964838906,-0.128284909
Jan 01 2028 00:00:42.000000000,3827.605915,-2059.625568,-8285.857079,5.903887343,0.229094127,0.965004404,-0.127602434
Jan 01 2028 00:00:43.000000000,3828.957102,-2053.928604,-8286.608413,5.903913244,0.228778293,0.96516933,-0.126919882
Jan 01 2028 00:00:44.000000000,3830.306431,-2048.230643,-8287.355721,5.903939781,0.228462322,0.965333685,-0.126237254
Jan 01 2028 00:00:45.000000000,3831.653902,-2042.531689,-8288.099001,5.903966956,0.228146215,0.965497467,-0.125554549
Jan 01 2028 00:00:46.000000000,3832.999513,-2036.831744,-8288.838254,5.903994766,0.227829973,0.965660678,-0.124871769
Jan 01 2028 00:00:47.000000000,3834.343264,-2031.13081,-8289.573478,5.904023214,0.227513594,0.965823316,-0.124188913
Jan 01 2028 00:00:48.000000000,3835.685154,-2025.428891,-8290.304675,5.904052298,0.227197081,0.965985382,-0.123505983
Jan 01 2028 00:00:49.000000000,3837.025183,-2019.72599,-8291.031843,5.904082018,0.226880432,0.966146876,-0.122822977
Jan 01 2028 00:00:50.000000000,3838.36335,-2014.022109,-8291.754982,5.904112376,0.226563648,0.966307797,-0.122139898
Jan 01 2028 00:00:51.000000000,3839.699654,-2008.31725,-8292.474091,5.904143369,0.226246728,0.966468146,-0.121456744
Jan 01 2028 00:00:52.000000000,3841.034095,-2002.611417,-8293.18917,5.904175,0.225929674,0.966627922,-0.120773517
Jan 01 2028 00:00:53.000000000,3842.366672,-1996.904613,-8293.900219,5.904207267,0.225612486,0.966787125,-0.120090217
Jan 01 2028 00:00:54.000000000,3843.697384,-1991.196839,-8294.607237,5.90424017,0.225295163,0.966945756,-0.119406844
Jan 01 2028 00:00:55.000000000,3845.02623,-1985.4881,-8295.310225,5.90427371,0.224977706,0.967103814,-0.118723398
Jan 01 2028 00:00:56.000000000,3846.35321,-1979.778397,-8296.00918,5.904307887,0.224660114,0.967261299,-0.118039881
Jan 01 2028 00:00:57.000000000,3847.678324,-1974.067733,-8296.704104,5.9043427,0.224342389,0.96741821,-0.117356291
Jan 01 2028 00:00:58.000000000,3849.00157,-1968.356112,-8297.394996,5.90437815,0.22402453,0.967574549,-0.116672631
Jan 01 2028 00:00:59.000000000,3850.322948,-1962.643536,-8298.081855,5.904414237,0.223706537,0.967730314,-0.115988899
Jan 01 2028 00:01:00.000000000,3851.642458,-1956.930007,-8298.76468,5.90445096,0.223388411,0.967885506,-0.115305097
Jan 01 2028 00:01:01.000000000,3852.960098,-1951.215528,-8299.443473,5.90448832,0.223070151,0.968040124,-0.114621225
Jan 01 2028 00:01:02.000000000,3854.275867,-1945.500103,-8300.118231,5.904526316,0.222751759,0.968194169,-0.113937283
Jan 01 2028 00:01:03.000000000,3855.589766,-1939.783734,-8300.788955,5.904564949,0.222433233,0.968347641,-0.113253271
Jan 01 2028 00:01:04.000000000,3856.901794,-1934.066423,-8301.455645,5.904604218,0.222114575,0.968500538,-0.11256919
Jan 01 2028 00:01:05.000000000,3858.211949,-1928.348174,-8302.1183,5.904644124,0.221795785,0.968652862,-0.111885041
Jan 01 2028 00:01:06.000000000,3859.520232,-1922.628989,-8302.776919,5.904684667,0.221476861,0.968804612,-0.111200823
Jan 01 2028 00:01:07.000000000,3860.826641,-1916.908871,-8303.431502,5.904725846,0.221157806,0.968955788,-0.110516537
Jan 01 2028 00:01:08.000000000,3862.131177,-1911.187822,-8304.082049,5.904767662,0.220838619,0.96910639,-0.109832183
Jan 01 2028 00:01:09.000000000,3863.433837,-1905.465847,-8304.72856,5.904810114,0.220519299,0.969256418,-0.109147763
Jan 01 2028 00:01:10.000000000,3864.734622,-1899.742946,-8305.371034,5.904853203,0.220199848,0.969405872,-0.108463275
Jan 01 2028 00:01:11.000000000,3866.033531,-1894.019123,-8306.00947,5.904896929,0.219880266,0.969554751,-0.107778721
Jan 01 2028 00:01:12.000000000,3867.330563,-1888.294382,-8306.643869,5.904941291,0.219560552,0.969703056,-0.107094101
Jan 01 2028 00:01:13.000000000,3868.625718,-1882.568723,-8307.274229,5.90498629,0.219240707,0.969850787,-0.106409415
Jan 01 2028 00:01:14.000000000,3869.918995,-1876.842151,-8307.900552,5.905031925,0.218920731,0.969997943,-0.105724664
Jan 01 2028 00:01:15.000000000,3871.210393,-1871.114668,-8308.522835,5.905078197,0.218600624,0.970144524,-0.105039847
Jan 01 2028 00:01:16.000000000,3872.499911,-1865.386277,-8309.141079,5.905125105,0.218280386,0.970290531,-0.104354966
Jan 01 2028 00:01:17.000000000,3873.78755,-1859.656981,-8309.755283,5.90517265,0.217960018,0.970435963,-0.103670021
Jan 01 2028 00:01:18.000000000,3875.073307,-1853.926781,-8310.365448,5.905220832,0.217639519,0.970580819,-0.102985012
Jan 01 2028 00:01:19.000000000,3876.357184,-1848.195682,-8310.971572,5.90526965,0.217318891,0.970725101,-0.102299939
Jan 01 2028 00:01:20.000000000,3877.639178,-1842.463686,-8311.573655,5.905319105,0.216998132,0.970868808,-0.101614803
Jan 01 2028 00:01:21.000000000,3878.91929,-1836.730795,-8312.171697,5.905369197,0.216677244,0.97101194,-0.100929605
Jan 01 2028 00:01:22.000000000,3880.197518,-1830.997013,-8312.765698,5.905419925,0.216356226,0.971154496,-0.100244344
Jan 01 2028 00:01:23.000000000,3881.473862,-1825.262342,-8313.355657,5.905471289,0.216035078,0.971296477,-0.099559021
Jan 01 2028 00:01:24.000000000,3882.748322,-1819.526785,-8313.941574,5.90552329,0.215713801,0.971437883,-0.098873636
Jan 01 2028 00:01:25.000000000,3884.020896,-1813.790345,-8314.523448,5.905575928,0.215392395,0.971578713,-0.09818819
Jan 01 2028 00:01:26.000000000,3885.291584,-1808.053024,-8315.101279,5.905629203,0.21507086,0.971718968,-0.097502683
Jan 01 2028 00:01:27.000000000,3886.560386,-1802.314825,-8315.675067,5.905683114,0.214749196,0.971858647,-0.096817115
Jan 01 2028 00:01:28.000000000,3887.8273,-1796.575751,-8316.244811,5.905737661,0.214427404,0.97199775,-0.096131488
Jan 01 2028 00:01:29.000000000,3889.092326,-1790.835805,-8316.810511,5.905792845,0.214105483,0.972136277,-0.0954458
Jan 01 2028 00:01:30.000000000,3890.355464,-1785.094989,-8317.372167,5.905848666,0.213783434,0.972274229,-0.094760053
Jan 01 2028 00:01:31.000000000,3891.616712,-1779.353307,-8317.929778,5.905905123,0.213461257,0.972411604,-0.094074247
Jan 01 2028 00:01:32.000000000,3892.87607,-1773.610761,-8318.483343,5.905962217,0.213138952,0.972548403,-0.093388382
Jan 01 2028 00:01:33.000000000,3894.133538,-1767.867354,-8319.032864,5.906019947,0.212816519,0.972684627,-0.092702459
Jan 01 2028 00:01:34.000000000,3895.389115,-1762.123088,-8319.578338,5.906078314,0.212493959,0.972820274,-0.092016478
Jan 01 2028 00:01:35.000000000,3896.642799,-1756.377966,-8320.119766,5.906137318,0.212171271,0.972955345,-0.09133044
Jan 01 2028 00:01:36.000000000,3897.894591,-1750.631992,-8320.657147,5.906196958,0.211848456,0.973089839,-0.090644344
Jan 01 2028 00:01:37.000000000,3899.14449,-1744.885168,-8321.190482,5.906257235,0.211525514,0.973223757,-0.089958191
Jan 01 2028 00:01:38.000000000,3900.392495,-1739.137496,-8321.719769,5.906318148,0.211202446,0.973357098,-0.089271982
Jan 01 2028 00:01:39.000000000,3901.638606,-1733.38898,-8322.245008,5.906379698,0.21087925,0.973489863,-0.088585717
Jan 01 2028 00:01:40.000000000,3902.882821,-1727.639621,-8322.7662,5.906441885,0.210555928,0.973622051,-0.087899396
Jan 01 2028 00:01:41.000000000,3904.12514,-1721.889424,-8323.283343,5.906504708,0.21023248,0.973753662,-0.087213019
Jan 01 2028 00:01:42.000000000,3905.365563,-1716.138391,-8323.796437,5.906568167,0.209908905,0.973884696,-0.086526588
Jan 01 2028 00:01:43.000000000,3906.604089,-1710.386524,-8324.305482,5.906632264,0.209585204,0.974015153,-0.085840102
Jan 01 2028 00:01:44.000000000,3907.840717,-1704.633826,-8324.810478,5.906696996,0.209261378,0.974145034,-0.085153562
Jan 01 2028 00:01:45.000000000,3909.075447,-1698.880301,-8325.311424,5.906762366,0.208937426,0.974274337,-0.084466968
Jan 01 2028 00:01:46.000000000,3910.308278,-1693.12595,-8325.808319,5.906828372,0.208613348,0.974403063,-0.083780321
Jan 01 2028 00:01:47.000000000,3911.539208,-1687.370777,-8326.301165,5.906895014,0.208289145,0.974531212,-0.08309362
Jan 01 2028 00:01:48.000000000,3912.768239,-1681.614784,-8326.789959,5.906962293,0.207964817,0.974658783,-0.082406867
Jan 01 2028 00:01:49.000000000,3913.995368,-1675.857974,-8327.274702,5.907030209,0.207640364,0.974785777,-0.081720061
Jan 01 2028 00:01:50.000000000,3915.220596,-1670.100351,-8327.755394,5.907098761,0.207315786,0.974912193,-0.081033204
Jan 01 2028 00:01:51.000000000,3916.443922,-1664.341916,-8328.232033,5.90716795,0.206991084,0.975038032,-0.080346294
Jan 01 2028 00:01:52.000000000,3917.665344,-1658.582672,-8328.704621,5.907237776,0.206666257,0.975163293,-0.079659334
Jan 01 2028 00:01:53.000000000,3918.884863,-1652.822623,-8329.173155,5.907308238,0.206341306,0.975287977,-0.078972322
Jan 01 2028 00:01:54.000000000,3920.102477,-1647.061771,-8329.637637,5.907379336,0.206016231,0.975412082,-0.07828526
Jan 01 2028 00:01:55.000000000,3921.318187,-1641.300118,-8330.098066,5.907451071,0.205691032,0.97553561,-0.077598148
Jan 01 2028 00:01:56.000000000,3922.531991,-1635.537668,-8330.554441,5.907523443,0.205365709,0.97565856,-0.076910986
Jan 01 2028 00:01:57.000000000,3923.743889,-1629.774423,-8331.006762,5.907596451,0.205040262,0.975780932,-0.076223775
Jan 01 2028 00:01:58.000000000,3924.95388,-1624.010387,-8331.455028,5.907670096,0.204714693,0.975902725,-0.075536515
Jan 01 2028 00:01:59.000000000,3926.161963,-1618.245561,-8331.89924,5.907744377,0.204388999,0.976023941,-0.074849206
Jan 01 2028 00:02:00.000000000,3927.368139,-1612.479949,-8332.339397,5.907819295,0.204063183,0.976144578,-0.074161849
Jan 01 2028 00:02:01.000000000,3928.572405,-1606.713554,-8332.775499,5.90789485,0.203737244,0.976264637,-0.073474444
Jan 01 2028 00:02:02.000000000,3929.774763,-1600.946378,-8333.207544,5.907971041,0.203411183,0.976384117,-0.072786991
Jan 01 2028 00:02:03.000000000,3930.97521,-1595.178423,-8333.635534,5.908047868,0.203084999,0.976503019,-0.072099491
Jan 01 2028 00:02:04.000000000,3932.173746,-1589.409694,-8334.059468,5.908125333,0.202758692,0.976621343,-0.071411945
Jan 01 2028 00:02:05.000000000,3933.370371,-1583.640192,-8334.479345,5.908203433,0.202432263,0.976739087,-0.070724352
Jan 01 2028 00:02:06.000000000,3934.565084,-1577.86992,-8334.895165,5.908282171,0.202105713,0.976856253,-0.070036713
Jan 01 2028 00:02:07.000000000,3935.757884,-1572.098882,-8335.306927,5.908361545,0.20177904,0.976972841,-0.069349028
Jan 01 2028 00:02:08.000000000,3936.948771,-1566.327079,-8335.714632,5.908441555,0.201452246,0.977088849,-0.068661298
Jan 01 2028 00:02:09.000000000,3938.137744,-1560.554515,-8336.118279,5.908522202,0.20112533,0.977204278,-0.067973523
Jan 01 2028 00:02:10.000000000,3939.324803,-1554.781193,-8336.517867,5.908603486,0.200798294,0.977319129,-0.067285704
Jan 01 2028 00:02:11.000000000,3940.509946,-1549.007114,-8336.913397,5.908685406,0.200471135,0.9774334,-0.06659784
Jan 01 2028 00:02:12.000000000,3941.693173,-1543.232283,-8337.304867,5.908767963,0.200143856,0.977547092,-0.065909933
Jan 01 2028 00:02:13.000000000,3942.874484,-1537.456702,-8337.692279,5.908851156,0.199816457,0.977660205,-0.065221982
Jan 01 2028 00:02:14.000000000,3944.053878,-1531.680373,-8338.075631,5.908934986,0.199488936,0.977772739,-0.064533988
Jan 01 2028 00:02:15.000000000,3945.231354,-1525.903299,-8338.454922,5.909019452,0.199161296,0.977884693,-0.063845952
Jan 01 2028 00:02:16.000000000,3946.406912,-1520.125484,-8338.830154,5.909104555,0.198833535,0.977996068,-0.063157873
Jan 01 2028 00:02:17.000000000,3947.58055,-1514.346929,-8339.201324,5.909190294,0.198505654,0.978106863,-0.062469752
Jan 01 2028 00:02:18.000000000,3948.752269,-1508.567638,-8339.568434,5.90927667,0.198177653,0.978217079,-0.061781589
Jan 01 2028 00:02:19.000000000,3949.922068,-1502.787614,-8339.931483,5.909363683,0.197849532,0.978326715,-0.061093386
Jan 01 2028 00:02:20.000000000,3951.089945,-1497.006859,-8340.29047,5.909451332,0.197521292,0.978435771,-0.060405141
Jan 01 2028 00:02:21.000000000,3952.255901,-1491.225376,-8340.645395,5.909539618,0.197192932,0.978544248,-0.059716857
Jan 01 2028 00:02:22.000000000,3953.419935,-1485.443168,-8340.996257,5.90962854,0.196864453,0.978652144,-0.059028532
Jan 01 2028 00:02:23.000000000,3954.582046,-1479.660237,-8341.343058,5.909718099,0.196535855,0.978759461,-0.058340167
Jan 01 2028 00:02:24.000000000,3955.742233,-1473.876587,-8341.685795,5.909808294,0.196207139,0.978866198,-0.057651763
Jan 01 2028 00:02:25.000000000,3956.900496,-1468.09222,-8342.024469,5.909899126,0.195878303,0.978972354,-0.05696332
Jan 01 2028 00:02:26.000000000,3958.056835,-1462.307139,-8342.359079,5.909990594,0.19554935,0.979077931,-0.056274839
Jan 01 2028 00:02:27.000000000,3959.211248,-1456.521347,-8342.689626,5.910082699,0.195220278,0.979182927,-0.055586319
Jan 01 2028 00:02:28.000000000,3960.363735,-1450.734847,-8343.016109,5.910175441,0.194891087,0.979287343,-0.054897762
Jan 01 2028 00:02:29.000000000,3961.514295,-1444.94764,-8343.338527,5.910268819,0.194561779,0.979391178,-0.054209167
Jan 01 2028 00:02:30.000000000,3962.662928,-1439.159731,-8343.65688,5.910362833,0.194232353,0.979494434,-0.053520534
Jan 01 2028 00:02:31.000000000,3963.809633,-1433.371122,-8343.971168,5.910457484,0.19390281,0.979597108,-0.052831866
Jan 01 2028 00:02:32.000000000,3964.954409,-1427.581815,-8344.281391,5.910552772,0.193573149,0.979699202,-0.052143161
Jan 01 2028 00:02:33.000000000,3966.097256,-1421.791814,-8344.587548,5.910648696,0.19324337,0.979800716,-0.051454419
Jan 01 2028 00:02:34.000000000,3967.238174,-1416.001121,-8344.889639,5.910745257,0.192913475,0.979901648,-0.050765643
Jan 01 2028 00:02:35.000000000,3968.377161,-1410.20974,-8345.187664,5.910842454,0.192583463,0.980002,-0.050076831
Jan 01 2028 00:02:36.000000000,3969.514216,-1404.417672,-8345.481622,5.910940288,0.192253334,0.980101772,-0.049387984
Jan 01 2028 00:02:37.000000000,3970.64934,-1398.62492,-8345.771513,5.911038758,0.191923088,0.980200962,-0.048699103
Jan 01 2028 00:02:38.000000000,3971.782532,-1392.831489,-8346.057337,5.911137865,0.191592726,0.980299571,-0.048010188
Jan 01 2028 00:02:39.000000000,3972.913791,-1387.037379,-8346.339093,5.911237608,0.191262248,0.980397599,-0.047321238
Jan 01 2028 00:02:40.000000000,3974.043116,-1381.242594,-8346.616782,5.911337988,0.190931654,0.980495046,-0.046632256
Jan 01 2028 00:02:41.000000000,3975.170506,-1375.447138,-8346.890402,5.911439005,0.190600944,0.980591912,-0.045943241
Jan 01 2028 00:02:42.000000000,3976.295962,-1369.651012,-8347.159954,5.911540658,0.190270118,0.980688197,-0.045254193
Jan 01 2028 00:02:43.000000000,3977.419482,-1363.854219,-8347.425437,5.911642947,0.189939177,0.980783901,-0.044565112
Jan 01 2028 00:02:44.000000000,3978.541066,-1358.056762,-8347.686851,5.911745873,0.189608121,0.980879023,-0.043876
Jan 01 2028 00:02:45.000000000,3979.660714,-1352.258645,-8347.944195,5.911849436,0.189276949,0.980973563,-0.043186857
Jan 01 2028 00:02:46.000000000,3980.778424,-1346.459869,-8348.19747,5.911953635,0.188945663,0.981067522,-0.042497682
Jan 01 2028 00:02:47.000000000,3981.894196,-1340.660437,-8348.446675,5.91205847,0.188614261,0.9811609,-0.041808477
Jan 01 2028 00:02:48.000000000,3983.008029,-1334.860354,-8348.69181,5.912163942,0.188282746,0.981253696,-0.041119241
Jan 01 2028 00:02:49.000000000,3984.119923,-1329.05962,-8348.932874,5.912270051,0.187951115,0.98134591,-0.040429975
Jan 01 2028 00:02:50.000000000,3985.229877,-1323.258239,-8349.169867,5.912376796,0.187619371,0.981437543,-0.03974068
Jan 01 2028 00:02:51.000000000,3986.33789,-1317.456214,-8349.402789,5.912484178,0.187287512,0.981528593,-0.039051355
Jan 01 2028 00:02:52.000000000,3987.443963,-1311.653547,-8349.63164,5.912592196,0.186955539,0.981619062,-0.038362001
Jan 01 2028 00:02:53.000000000,3988.548093,-1305.850242,-8349.856418,5.912700851,0.186623453,0.981708949,-0.037672619
Jan 01 2028 00:02:54.000000000,3989.650282,-1300.046301,-8350.077125,5.912810142,0.186291253,0.981798254,-0.036983209
Jan 01 2028 00:02:55.000000000,3990.750527,-1294.241727,-8350.29376,5.912920069,0.18595894,0.981886977,-0.036293771
Jan 01 2028 00:02:56.000000000,3991.848828,-1288.436522,-8350.506322,5.913030634,0.185626514,0.981975117,-0.035604306
Jan 01 2028 00:02:57.000000000,3992.945185,-1282.63069,-8350.714811,5.913141834,0.185293974,0.982062676,-0.034914814
Jan 01 2028 00:02:58.000000000,3994.039598,-1276.824234,-8350.919226,5.913253671,0.184961322,0.982149652,-0.034225295
Jan 01 2028 00:02:59.000000000,3995.132064,-1271.017155,-8351.119569,5.913366145,0.184628557,0.982236046,-0.03353575
Jan 01 2028 00:03:00.000000000,3996.222585,-1265.209458,-8351.315837,5.913479255,0.18429568,0.982321857,-0.032846179
Jan 01 2028 00:03:01.000000000,3997.311159,-1259.401144,-8351.508032,5.913593002,0.18396269,0.982407086,-0.032156582
Jan 01 2028 00:03:02.000000000,3998.397785,-1253.592217,-8351.696152,5.913707385,0.183629588,0.982491733,-0.03146696
Jan 01 2028 00:03:03.000000000,3999.482463,-1247.782679,-8351.880197,5.913822405,0.183296375,0.982575797,-0.030777314
Jan 01 2028 00:03:04.000000000,4000.565193,-1241.972533,-8352.060168,5.913938061,0.182963049,0.982659278,-0.030087643
Jan 01 2028 00:03:05.000000000,4001.645974,-1236.161782,-8352.236063,5.914054354,0.182629612,0.982742176,-0.029397948
Jan 01 2028 00:03:06.000000000,4002.724804,-1230.350428,-8352.407883,5.914171283,0.182296064,0.982824492,-0.02870823
Jan 01 2028 00:03:07.000000000,4003.801684,-1224.538476,-8352.575627,5.914288849,0.181962404,0.982906225,-0.028018488
Jan 01 2028 00:03:08.000000000,4004.876613,-1218.725926,-8352.739295,5.914407051,0.181628633,0.982987376,-0.027328723
Jan 01 2028 00:03:09.000000000,4005.949591,-1212.912783,-8352.898887,5.91452589,0.181294751,0.983067943,-0.026638936
Jan 01 2028 00:03:10.000000000,4007.020616,-1207.099048,-8353.054402,5.914645365,0.180960759,0.983147927,-0.025949127
Jan 01 2028 00:03:11.000000000,4008.089688,-1201.284726,-8353.205841,5.914765477,0.180626656,0.983227328,-0.025259296
Jan 01 2028 00:03:12.000000000,4009.156806,-1195.469817,-8353.353202,5.914886225,0.180292443,0.983306146,-0.024569443
Jan 01 2028 00:03:13.000000000,4010.22197,-1189.654327,-8353.496486,5.915007609,0.179958119,0.983384381,-0.02387957
Jan 01 2028 00:03:14.000000000,4011.285179,-1183.838256,-8353.635692,5.91512963,0.179623686,0.983462033,-0.023189676
Jan 01 2028 00:03:15.000000000,4012.346433,-1178.021608,-8353.77082,5.915252288,0.179289143,0.983539101,-0.022499761
Jan 01 2028 00:03:16.000000000,4013.405731,-1172.204386,-8353.90187,5.915375582,0.17895449,0.983615586,-0.021809827
Jan 01 2028 00:03:17.000000000,4014.463072,-1166.386593,-8354.028841,5.915499513,0.178619728,0.983691488,-0.021119873
Jan 01 2028 00:03:18.000000000,4015.518456,-1160.568231,-8354.151734,5.91562408,0.178284856,0.983766806,-0.0204299
Jan 01 2028 00:03:19.000000000,4016.571882,-1154.749303,-8354.270547,5.915749283,0.177949876,0.983841541,-0.019739909
Jan 01 2028 00:03:20.000000000,4017.623349,-1148.929812,-8354.385281,5.915875123,0.177614786,0.983915692,-0.019049898
Jan 01 2028 00:03:21.000000000,4018.672858,-1143.109761,-8354.495936,5.916001599,0.177279588,0.98398926,-0.01835987
Jan 01 2028 00:03:22.000000000,4019.720406,-1137.289152,-8354.602511,5.916128712,0.176944281,0.984062243,-0.017669824
Jan 01 2028 00:03:23.000000000,4020.765994,-1131.467989,-8354.705005,5.916256462,0.176608866,0.984134643,-0.016979761
Jan 01 2028 00:03:24.000000000,4021.809621,-1125.646274,-8354.80342,5.916384848,0.176273342,0.98420646,-0.016289681
Jan 01 2028 00:03:25.000000000,4022.851287,-1119.82401,-8354.897753,5.91651387,0.175937711,0.984277692,-0.015599585
Jan 01 2028 00:03:26.000000000,4023.89099,-1114.0012,-8354.988006,5.916643529,0.175601971,0.98434834,-0.014909472
Jan 01 2028 00:03:27.000000000,4024.928731,-1108.177846,-8355.074177,5.916773824,0.175266124,0.984418405,-0.014219343
Jan 01 2028 00:03:28.000000000,4025.964508,-1102.353952,-8355.156268,5.916904755,0.17493017,0.984487885,-0.0135292
Jan 01 2028 00:03:29.000000000,4026.998321,-1096.529521,-8355.234276,5.917036324,0.174594108,0.984556782,-0.012839041
Jan 01 2028 00:03:30.000000000,4028.03017,-1090.704554,-8355.308202,5.917168528,0.174257939,0.984625094,-0.012148867
Jan 01 2028 00:03:31.000000000,4029.060053,-1084.879055,-8355.378046,5.917301369,0.173921663,0.984692822,-0.011458679
Jan 01 2028 00:03:32.000000000,4030.08797,-1079.053027,-8355.443808,5.917434847,0.173585281,0.984759966,-0.010768477
Jan 01 2028 00:03:33.000000000,4031.113921,-1073.226472,-8355.505487,5.917568961,0.173248791,0.984826525,-0.010078262
Jan 01 2028 00:03:34.000000000,4032.137905,-1067.399394,-8355.563083,5.917703711,0.172912196,0.9848925,-0.009388034
Jan 01 2028 00:03:35.000000000,4033.159921,-1061.571795,-8355.616596,5.917839098,0.172575494,0.984957891,-0.008697792
Jan 01 2028 00:03:36.000000000,4034.179969,-1055.743677,-8355.666025,5.917975121,0.172238686,0.985022697,-0.008007539
Jan 01 2028 00:03:37.000000000,4035.198048,-1049.915045,-8355.71137,5.918111781,0.171901772,0.985086919,-0.007317273
